id,user_id,from_account_id,datetime,amount,currency,category,receiver,description
729,18,42,2025-10-18 09:57:40.642339,1135.23,USD,clothes,Zara,trousers
1447,1,41,2025-10-18 09:59:22.477739,6573.34,CNY,groceries,GreenMart,yogurt
153,22,135,2025-10-18 09:59:42.150574,23249.45,CNY,clothes,Zara,coat
252,38,189,2025-10-18 09:59:40.128875,3871.21,EUR,online_shopping,Kaspi.kz,laptop
2712,68,122,2025-10-18 09:59:11.251322,1851.26,CNY,transport,Kaspi Red Transport,bus ticket
2161,50,66,2025-10-18 09:59:23.258933,1843.55,USD,groceries,SmallMart,cheese
1313,88,38,2025-10-18 09:56:13.879235,74299.7,RUB,transport,Yandex Go,taxi ride
75,85,87,2025-10-18 09:57:21.433488,3974.92,CNY,clothes,Zara,coat
1172,88,98,2025-10-18 09:54:32.402062,252747.36,RUB,online_shopping,AliExpress,keyboard
1334,52,190,2025-10-18 09:59:51.380546,23829.11,CNY,utilities,KazWater,water bill
1078,44,119,2025-10-18 09:59:58.445525,3239.82,USD,transport,Kaspi Red Transport,bus ticket
2333,64,198,2025-10-18 09:56:07.470030,216654.39,KZT,groceries,SmallMart,juice
2106,92,194,2025-10-18 09:55:12.301475,176275.56,RUB,restaurants,Sakura Sushi,sushi set
1860,18,145,2025-10-18 09:59:54.828069,124253.43,RUB,online_shopping,Kaspi.kz,smartphone
1215,99,85,2025-10-18 09:56:31.613389,825.24,EUR,transport,Yandex Go,taxi ride
1255,62,191,2025-10-18 09:56:14.065047,194801.95,KZT,online_shopping,Wildberries,clothes
1666,37,118,2025-10-18 09:58:41.651830,282322.44,KZT,groceries,GreenMart,olive oil
752,5,171,2025-10-18 09:55:22.199255,25148.53,CNY,entertainment,Steam,game purchase
483,15,25,2025-10-18 09:55:13.811003,15.97,USD,utilities,Beeline,mobile plan
2178,21,39,2025-10-18 09:58:55.740128,2078.85,USD,transfer,,
2150,83,15,2025-10-18 09:55:20.786961,1523.24,EUR,entertainment,Spotify,premium subscription
2751,21,15,2025-10-18 09:59:52.381379,74022.16,RUB,recurring,Kaspi Red,loan payment
1019,78,77,2025-10-18 09:55:20.573756,450337.16,KZT,clothes,H&M,shorts
1434,15,25,2025-10-18 09:58:17.780591,341639.28,KZT,transport,Kaspi Red Transport,bus ticket
2554,93,8,2025-10-18 09:55:10.048409,161587.06,KZT,restaurants,BurgerTime,cola
1422,44,110,2025-10-18 09:58:10.214426,22136.08,CNY,clothes,H&M,hoodie
442,92,47,2025-10-18 09:57:48.494703,244046.63,KZT,transport,Kaspi Red Transport,bus ticket
2962,99,96,2025-10-18 09:58:47.228975,240994.43,KZT,groceries,SmallMart,pasta
795,37,197,2025-10-18 09:56:07.444713,181371.63,RUB,transport,AirAstana,plane ticket
1350,38,57,2025-10-18 09:56:02.145813,2721.52,EUR,transport,AirAstana,plane ticket
1407,87,64,2025-10-18 09:56:26.354568,25530.77,CNY,restaurants,CoffeeGo,cappuccino
874,89,33,2025-10-18 09:57:53.401240,719.72,USD,entertainment,Spotify,premium subscription
1074,63,111,2025-10-18 09:57:21.411515,271129.91,RUB,transport,Kaspi Red Transport,bus ticket
2490,13,151,2025-10-18 09:56:22.125660,53860.93,KZT,recurring,Netflix,monthly subscription
868,95,174,2025-10-18 09:55:27.497935,1300.32,EUR,transfer,,
2902,78,59,2025-10-18 09:56:13.759698,215784.06,RUB,transfer,,
759,81,136,2025-10-18 09:55:23.515253,242089.66,KZT,entertainment,Steam,game purchase
1984,98,104,2025-10-18 10:00:26.941927,484355.64,KZT,utilities,Beeline,mobile plan
977,85,174,2025-10-18 09:57:39.383314,60049.31,KZT,clothes,H&M,shorts
2060,19,173,2025-10-18 09:58:05.077590,228199.32,RUB,groceries,GreenMart,vegetables
1221,40,117,2025-10-18 09:56:07.397730,1851.36,USD,utilities,Beeline,mobile plan
125,16,133,2025-10-18 09:58:48.581844,1524.1,USD,transport,Kaspi Red Transport,bus ticket
1286,18,86,2025-10-18 09:59:38.423048,3178.59,USD,utilities,Beeline,mobile plan
1029,33,142,2025-10-18 09:57:27.423484,1240.53,EUR,utilities,Beeline,mobile plan
1855,45,31,2025-10-18 09:54:36.848066,139929.06,RUB,restaurants,Sakura Sushi,ramen
651,32,189,2025-10-18 09:58:53.311912,99990.35,KZT,restaurants,Sakura Sushi,miso soup
383,89,18,2025-10-18 09:59:03.722059,77071.72,RUB,restaurants,Sakura Sushi,sushi set
2070,86,69,2025-10-18 09:58:26.974420,498652.62,KZT,recurring,Kaspi Red,loan payment
2780,42,139,2025-10-18 09:55:50.952429,116271.89,RUB,transport,Yandex Go,taxi ride
2426,90,166,2025-10-18 09:58:30.787928,4959.23,USD,groceries,SmallMart,cookies
1186,64,44,2025-10-18 09:54:45.762310,5853.42,CNY,transport,Yandex Go,taxi ride
2307,40,142,2025-10-18 09:57:18.393164,870.14,EUR,clothes,Zara,shirt
1872,94,103,2025-10-18 09:55:46.297798,3337.22,EUR,entertainment,Spotify,premium subscription
1525,61,38,2025-10-18 09:57:11.717020,1604.33,USD,groceries,GreenMart,yogurt
652,27,122,2025-10-18 09:59:38.879852,2727.36,EUR,entertainment,Steam,game purchase
1160,37,37,2025-10-18 09:57:52.400786,1281.49,USD,restaurants,BurgerTime,fries
158,87,198,2025-10-18 09:54:40.036556,183061.97,RUB,online_shopping,Wildberries,sneakers
1561,99,67,2025-10-18 09:57:07.862942,137844.93,KZT,transport,AirAstana,plane ticket
1418,62,171,2025-10-18 09:58:11.250565,35725.81,RUB,recurring,Kaspi Red,loan payment
1024,31,109,2025-10-18 10:00:10.467292,725.67,USD,transport,Yandex Go,taxi ride
152,34,168,2025-10-18 09:54:31.198084,17350.15,CNY,groceries,GreenMart,yogurt
1238,10,93,2025-10-18 09:56:23.004162,273240.02,KZT,utilities,KEGOC,electricity bill
893,63,56,2025-10-18 09:54:33.116864,14231.0,CNY,recurring,Beeline,mobile plan
183,68,181,2025-10-18 09:58:29.167721,23523.01,RUB,restaurants,BurgerTime,cola
996,49,25,2025-10-18 09:59:47.152384,1383.85,EUR,utilities,KazWater,water bill
709,49,150,2025-10-18 10:00:07.021484,1352.29,CNY,transport,Yandex Go,taxi ride
127,17,161,2025-10-18 09:58:05.147633,184367.04,RUB,restaurants,Sakura Sushi,miso soup
2565,66,59,2025-10-18 09:55:19.561707,110932.93,RUB,groceries,SmallMart,cheese
1730,64,33,2025-10-18 10:00:04.217628,3153.54,USD,transport,AirAstana,plane ticket
976,2,173,2025-10-18 09:57:42.413055,2690.02,EUR,clothes,H&M,shorts
110,5,33,2025-10-18 09:54:53.167991,118379.69,KZT,utilities,KazWater,water bill
2873,47,126,2025-10-18 09:56:38.146977,1362.97,EUR,groceries,GreenMart,yogurt
2654,11,155,2025-10-18 09:59:00.293821,7.32,USD,restaurants,BurgerTime,fries
235,65,191,2025-10-18 09:59:22.413322,16203.56,RUB,clothes,Zara,shirt
2579,97,96,2025-10-18 09:59:30.487845,259895.41,RUB,groceries,Magnum,chicken
402,74,174,2025-10-18 09:59:13.897029,4466.06,CNY,recurring,YouTube Premium,monthly subscription
2722,17,165,2025-10-18 09:55:45.807372,399756.4,KZT,utilities,KEGOC,electricity bill
754,79,170,2025-10-18 09:54:40.365385,17189.86,CNY,transfer,,
1059,98,39,2025-10-18 09:58:06.051936,25598.36,CNY,recurring,Netflix,monthly subscription
2004,97,19,2025-10-18 09:56:04.476479,3271.93,EUR,recurring,Magnum,monthly grocery delivery
644,80,116,2025-10-18 09:54:50.568692,210171.73,RUB,recurring,Kaspi Insurance,car insurance
2890,7,119,2025-10-18 09:56:54.848408,10543.11,CNY,transport,Kaspi Red Transport,bus ticket
1368,76,47,2025-10-18 09:56:21.280524,1939.34,EUR,clothes,H&M,shorts
574,67,2,2025-10-18 09:59:13.534302,2619.91,EUR,utilities,KazWater,water bill
1954,93,131,2025-10-18 09:59:07.771940,12205.05,CNY,transport,Kaspi Red Transport,bus ticket
2744,31,142,2025-10-18 09:56:10.818438,4359.0,CNY,transport,Kaspi Red Transport,bus ticket
1505,13,129,2025-10-18 09:59:37.886064,123.31,USD,clothes,H&M,shorts
1679,14,179,2025-10-18 09:58:34.180047,1513.63,EUR,transfer,,
2639,8,30,2025-10-18 09:56:11.934073,2018.08,EUR,restaurants,BurgerTime,cola
1264,93,56,2025-10-18 09:55:18.982421,1648.06,EUR,transfer,,
243,46,142,2025-10-18 09:59:07.225312,298663.82,KZT,utilities,KazWater,water bill
548,58,41,2025-10-18 10:00:27.691440,2833.95,USD,transport,AirAstana,plane ticket
416,9,80,2025-10-18 09:57:38.997742,12131.38,CNY,transfer,,
1888,44,99,2025-10-18 09:58:16.071580,2131.43,USD,entertainment,Steam,game purchase
381,43,191,2025-10-18 09:59:35.419777,119378.96,KZT,utilities,KEGOC,electricity bill
801,57,46,2025-10-18 10:00:12.659191,286769.45,RUB,restaurants,Sakura Sushi,sushi set
517,66,131,2025-10-18 09:56:39.792007,1949.78,EUR,entertainment,Spotify,premium subscription
370,76,8,2025-10-18 09:57:38.885524,284272.86,RUB,transport,AirAstana,plane ticket
221,9,182,2025-10-18 09:58:00.993664,50.66,USD,transfer,,
944,54,46,2025-10-18 09:57:15.456190,3627.64,EUR,online_shopping,Wildberries,clothes
2420,62,170,2025-10-18 09:54:43.186055,387595.54,KZT,groceries,SmallMart,eggs
1944,34,195,2025-10-18 09:59:59.442627,22619.66,CNY,restaurants,Sakura Sushi,sushi set
2887,82,109,2025-10-18 09:57:31.584192,74063.74,KZT,restaurants,BurgerTime,burger
2035,92,104,2025-10-18 09:58:02.850996,266086.69,RUB,restaurants,BurgerTime,burger
2138,27,168,2025-10-18 10:00:01.974140,122820.1,RUB,groceries,SmallMart,eggs
109,96,174,2025-10-18 10:00:01.274613,4764.18,USD,transport,AirAstana,plane ticket
2706,47,54,2025-10-18 10:00:04.657472,1233.78,EUR,utilities,KazWater,water bill
5,22,66,2025-10-18 10:00:09.550671,3869.7,EUR,entertainment,Spotify,premium subscription
452,30,58,2025-10-18 09:58:15.172507,1059.9,USD,groceries,GreenMart,fruits
2798,92,59,2025-10-18 09:55:00.141880,24004.3,RUB,groceries,SmallMart,cheese
2446,54,10,2025-10-18 09:58:54.874470,315953.21,KZT,utilities,Beeline,mobile plan
2998,7,3,2025-10-18 09:55:34.478295,1154.94,EUR,online_shopping,Kaspi.kz,TV
2505,88,71,2025-10-18 09:58:32.466405,2654.16,EUR,transport,Yandex Go,taxi ride
66,65,166,2025-10-18 09:57:30.381928,200.51,USD,recurring,Magnum,monthly grocery delivery
1960,43,130,2025-10-18 09:56:51.414402,136101.04,KZT,transfer,,
590,2,189,2025-10-18 09:58:20.241892,459629.12,KZT,transfer,,
612,64,109,2025-10-18 09:58:17.620553,2098.37,USD,utilities,KazWater,water bill
331,74,173,2025-10-18 10:00:10.160576,114588.01,KZT,transfer,,
2416,64,186,2025-10-18 09:57:37.332599,209.89,EUR,entertainment,Steam,game purchase
1669,45,181,2025-10-18 09:58:10.776940,11749.2,CNY,restaurants,BurgerTime,cola
1214,89,59,2025-10-18 09:59:30.922877,2497.56,EUR,online_shopping,Kaspi.kz,TV
2936,79,4,2025-10-18 09:59:27.672976,231924.37,RUB,online_shopping,Kaspi.kz,laptop
1547,54,55,2025-10-18 09:56:05.673262,3885.52,USD,transfer,,
2761,83,148,2025-10-18 09:59:07.489616,3897.21,USD,utilities,Beeline,mobile plan
60,9,121,2025-10-18 09:57:38.390790,2527.38,EUR,entertainment,Spotify,premium subscription
2715,54,15,2025-10-18 09:55:35.192875,259223.92,RUB,transfer,,
266,45,122,2025-10-18 09:59:40.130012,219363.89,KZT,recurring,KazakhTelecom,home internet
2168,70,167,2025-10-18 09:55:17.378788,1204.78,EUR,clothes,Zara,coat
1704,73,12,2025-10-18 09:59:48.109313,436691.28,KZT,online_shopping,Wildberries,clothes
2607,8,134,2025-10-18 10:00:15.893674,1809.8,USD,clothes,LC Waikiki,scarf
2830,61,171,2025-10-18 09:57:33.518970,414490.91,KZT,transport,Yandex Go,taxi ride
1958,84,51,2025-10-18 09:56:43.492681,149687.19,RUB,groceries,GreenMart,fruits
323,51,151,2025-10-18 09:58:35.749198,155429.66,KZT,clothes,LC Waikiki,scarf
776,23,29,2025-10-18 09:56:36.543316,235504.7,RUB,online_shopping,Wildberries,sneakers
2965,96,93,2025-10-18 09:59:21.022146,4735.29,USD,recurring,Netflix,monthly subscription
373,79,52,2025-10-18 09:59:17.453321,1707.09,USD,transport,Kaspi Red Transport,bus ticket
1826,82,144,2025-10-18 09:54:43.518731,1728.06,USD,groceries,Magnum,apples
2422,16,79,2025-10-18 09:55:43.769834,2435.17,USD,recurring,GymPro,gym membership
1120,92,133,2025-10-18 09:58:20.051407,42846.72,KZT,utilities,KazWater,water bill
2818,95,177,2025-10-18 09:57:48.825109,20108.46,CNY,entertainment,Spotify,premium subscription
2771,44,54,2025-10-18 09:58:57.880697,451.6,CNY,transport,Kaspi Red Transport,bus ticket
2008,99,84,2025-10-18 09:55:07.892457,13759.71,CNY,online_shopping,AliExpress,LED strip
2156,1,145,2025-10-18 09:55:54.528546,406946.18,KZT,restaurants,BurgerTime,cola
48,39,55,2025-10-18 09:55:15.797167,3821.98,USD,entertainment,Steam,game purchase
1656,87,164,2025-10-18 09:54:35.008185,1507.96,USD,entertainment,Spotify,premium subscription
2094,91,94,2025-10-18 09:59:41.081845,129451.28,RUB,utilities,KEGOC,electricity bill
2109,52,147,2025-10-18 10:00:23.372477,3220.63,EUR,clothes,LC Waikiki,hat
1463,18,187,2025-10-18 09:58:56.306571,301845.11,KZT,clothes,H&M,t-shirt
1184,47,10,2025-10-18 09:59:48.519551,147902.08,RUB,online_shopping,Wildberries,clothes
755,23,117,2025-10-18 10:00:10.353862,10837.65,CNY,groceries,Magnum,apples
272,91,55,2025-10-18 09:59:14.054407,1395.33,USD,restaurants,Sakura Sushi,sushi set
2473,96,59,2025-10-18 09:56:58.769978,2232.04,EUR,recurring,GymPro,gym membership
1789,35,130,2025-10-18 09:58:41.304888,4449.6,USD,clothes,Zara,trousers
454,77,13,2025-10-18 09:58:53.667315,326957.03,KZT,groceries,Magnum,milk
2395,33,125,2025-10-18 09:56:45.891355,1868.06,EUR,recurring,KazakhTelecom,home internet
619,43,67,2025-10-18 10:00:07.978516,108155.94,RUB,transfer,,
2210,9,127,2025-10-18 09:59:51.017091,270817.77,RUB,groceries,GreenMart,yogurt
1989,93,123,2025-10-18 10:00:17.311407,14122.66,CNY,groceries,GreenMart,yogurt
1829,20,27,2025-10-18 09:55:01.836645,1403.53,USD,entertainment,Spotify,premium subscription
679,22,47,2025-10-18 10:00:17.007187,12076.64,CNY,utilities,Beeline,mobile plan
2836,64,142,2025-10-18 09:59:16.877619,889.26,USD,entertainment,Spotify,premium subscription
924,86,82,2025-10-18 09:58:42.355805,44468.47,RUB,recurring,Kaspi Red,loan payment
2643,53,199,2025-10-18 09:54:38.097971,4315.18,USD,transfer,,
917,9,6,2025-10-18 09:58:28.073998,4175.56,USD,transfer,,
1278,25,175,2025-10-18 09:56:18.676878,110673.64,KZT,restaurants,Sakura Sushi,sushi set
504,41,142,2025-10-18 09:58:05.943786,6976.14,KZT,entertainment,Netflix,monthly subscription
1865,90,129,2025-10-18 09:55:29.476115,24904.24,CNY,entertainment,Netflix,monthly subscription
295,10,163,2025-10-18 09:56:30.812173,201723.96,KZT,entertainment,Spotify,premium subscription
2730,68,56,2025-10-18 10:00:22.207951,3539.29,USD,restaurants,Sakura Sushi,sushi set
1776,87,199,2025-10-18 09:59:34.642156,353551.5,KZT,utilities,KEGOC,electricity bill
2701,83,126,2025-10-18 09:58:44.488147,7922.34,CNY,clothes,LC Waikiki,hat
2677,37,140,2025-10-18 09:59:10.132962,476566.91,KZT,transport,Yandex Go,taxi ride
839,44,174,2025-10-18 09:57:55.688007,1569.78,USD,groceries,GreenMart,vegetables
2154,53,133,2025-10-18 09:59:49.246717,572.98,CNY,transport,AirAstana,plane ticket
1289,95,110,2025-10-18 09:56:24.439456,3100.73,USD,groceries,Magnum,apples
1786,58,84,2025-10-18 10:00:00.658785,3313.78,USD,restaurants,BurgerTime,fries
2800,91,51,2025-10-18 09:57:06.563414,9206.09,KZT,clothes,Zara,trousers
384,7,99,2025-10-18 09:56:07.204868,2931.68,EUR,transport,Kaspi Red Transport,bus ticket
669,20,157,2025-10-18 09:57:56.967334,96847.75,RUB,utilities,KEGOC,electricity bill
1050,89,102,2025-10-18 09:55:42.201224,3568.11,USD,clothes,LC Waikiki,boots
1567,16,88,2025-10-18 09:58:22.998992,145224.91,RUB,transfer,,
2494,31,105,2025-10-18 09:57:56.593643,340864.9,KZT,entertainment,Spotify,premium subscription
2364,95,99,2025-10-18 09:58:51.019488,22533.29,CNY,groceries,GreenMart,olive oil
1045,92,53,2025-10-18 09:57:51.458942,4730.53,USD,entertainment,Steam,game purchase
1188,36,50,2025-10-18 10:00:02.210532,495979.7,KZT,transfer,,
17,85,55,2025-10-18 10:00:11.199861,29134.24,CNY,groceries,SmallMart,cookies
2443,85,81,2025-10-18 09:56:13.604184,26050.61,CNY,transport,Yandex Go,taxi ride
949,7,70,2025-10-18 09:58:57.489614,125912.25,RUB,utilities,KEGOC,electricity bill
2396,60,34,2025-10-18 09:57:46.021658,3838.68,EUR,online_shopping,Wildberries,headphones
892,74,142,2025-10-18 09:58:49.237710,436.94,USD,transfer,,
2524,6,53,2025-10-18 09:55:53.600000,1652.38,EUR,restaurants,BurgerTime,cola
971,30,105,2025-10-18 09:58:27.245314,380824.02,KZT,utilities,KEGOC,electricity bill
2145,67,10,2025-10-18 09:56:46.895650,1917.89,EUR,restaurants,BurgerTime,burger
2013,99,91,2025-10-18 09:59:47.438719,69087.43,KZT,recurring,Spotify,music subscription
68,81,166,2025-10-18 09:54:44.611413,19866.97,RUB,restaurants,Sakura Sushi,miso soup
1262,85,47,2025-10-18 09:55:30.049852,2911.25,CNY,groceries,Magnum,bread
2517,24,161,2025-10-18 09:57:25.993266,3909.92,EUR,groceries,Magnum,milk
2075,5,103,2025-10-18 09:56:41.984599,2677.93,EUR,groceries,Magnum,rice
2045,70,33,2025-10-18 09:55:37.394333,113948.97,KZT,recurring,Spotify,music subscription
447,25,5,2025-10-18 09:56:00.314094,313530.12,KZT,online_shopping,Wildberries,headphones
1831,99,152,2025-10-18 09:56:37.067392,8353.26,CNY,recurring,Kaspi Insurance,car insurance
1318,96,102,2025-10-18 09:57:28.749157,2025.45,RUB,transport,Kaspi Red Transport,bus ticket
233,76,37,2025-10-18 09:58:50.856478,3715.86,EUR,entertainment,Netflix,monthly subscription
2884,62,183,2025-10-18 09:54:56.526456,3966.59,EUR,transport,Yandex Go,taxi ride
1145,40,96,2025-10-18 09:54:35.171335,88264.99,RUB,groceries,Magnum,bread
1100,83,89,2025-10-18 09:56:59.328106,2791.57,EUR,groceries,Magnum,apples
895,76,39,2025-10-18 09:58:38.396693,26952.64,CNY,clothes,Zara,shirt
1933,22,146,2025-10-18 09:55:36.764119,2739.03,EUR,utilities,KEGOC,electricity bill
2452,81,17,2025-10-18 09:55:30.384419,3319.06,EUR,clothes,H&M,shorts
1898,79,187,2025-10-18 09:56:48.817259,1742.38,EUR,recurring,Beeline,mobile plan
1135,67,189,2025-10-18 09:58:29.031703,530.61,USD,transfer,,
1315,55,43,2025-10-18 09:59:23.827605,1015.22,EUR,entertainment,Spotify,premium subscription
366,50,70,2025-10-18 10:00:23.398326,135.18,USD,online_shopping,Wildberries,sneakers
1245,58,143,2025-10-18 09:55:36.461042,187662.73,KZT,transport,Kaspi Red Transport,bus ticket
2622,82,146,2025-10-18 09:56:13.608618,738.92,USD,restaurants,CoffeeGo,latte
1229,89,124,2025-10-18 09:54:59.849882,1897.66,EUR,clothes,LC Waikiki,boots
2065,98,75,2025-10-18 09:54:58.496994,2616.58,USD,restaurants,Sakura Sushi,miso soup
1588,52,10,2025-10-18 09:58:39.414959,27545.13,CNY,groceries,SmallMart,juice
1941,92,7,2025-10-18 09:55:47.771219,1925.83,EUR,groceries,SmallMart,eggs
1676,99,188,2025-10-18 09:56:49.663341,531.63,USD,transport,AirAstana,plane ticket
2039,82,9,2025-10-18 10:00:08.279213,813.62,USD,utilities,KEGOC,electricity bill
567,65,176,2025-10-18 10:00:02.836804,3306.92,EUR,restaurants,BurgerTime,fries
1070,28,13,2025-10-18 10:00:06.377515,97018.94,RUB,groceries,GreenMart,vegetables
896,61,188,2025-10-18 09:54:51.364759,1056.94,CNY,transfer,,
2147,79,95,2025-10-18 09:58:08.226375,2954.69,EUR,recurring,KEGOC,electricity bill
241,57,93,2025-10-18 09:58:24.983244,30759.2,RUB,restaurants,BurgerTime,fries
2501,6,188,2025-10-18 09:55:03.287170,342192.05,KZT,transport,Yandex Go,taxi ride
1112,65,27,2025-10-18 09:57:25.614410,3151.48,USD,online_shopping,Kaspi.kz,smartphone
2341,45,79,2025-10-18 09:58:17.055515,4129.55,USD,transfer,,
982,36,38,2025-10-18 09:56:16.410676,436.61,EUR,entertainment,Steam,game purchase
2239,37,64,2025-10-18 09:55:59.719535,1694.85,EUR,groceries,SmallMart,cheese
1935,93,62,2025-10-18 09:59:46.385489,2363.48,USD,online_shopping,Kaspi.kz,smartphone
2406,9,40,2025-10-18 09:55:18.378868,1323.96,EUR,recurring,Beeline,mobile plan
3,94,34,2025-10-18 09:58:30.375039,454859.09,KZT,utilities,Beeline,mobile plan
1197,67,61,2025-10-18 09:58:45.576104,387986.86,KZT,recurring,Spotify,music subscription
2621,12,134,2025-10-18 09:58:13.700332,43639.8,RUB,utilities,Beeline,mobile plan
2431,79,73,2025-10-18 09:55:01.429763,329.39,USD,entertainment,Netflix,monthly subscription
2478,61,127,2025-10-18 09:56:45.710280,29884.26,CNY,utilities,KEGOC,electricity bill
422,50,13,2025-10-18 09:59:14.803679,4269.84,USD,online_shopping,Wildberries,headphones
2021,30,180,2025-10-18 09:58:36.377746,325391.11,KZT,clothes,H&M,t-shirt
905,7,29,2025-10-18 09:59:58.806939,1465.54,EUR,groceries,SmallMart,cheese
476,64,43,2025-10-18 09:56:00.192955,375839.29,KZT,utilities,KEGOC,electricity bill
1504,17,180,2025-10-18 09:56:05.243504,165993.43,KZT,transfer,,
1353,91,97,2025-10-18 09:57:57.986586,490580.83,KZT,utilities,KEGOC,electricity bill
1310,45,131,2025-10-18 09:57:15.184000,2541.74,EUR,utilities,Beeline,mobile plan
1220,13,6,2025-10-18 09:54:39.665237,1897.72,USD,restaurants,CoffeeGo,latte
1190,42,111,2025-10-18 09:57:51.863551,1099.77,EUR,transfer,,
2356,93,71,2025-10-18 09:56:32.965919,128997.81,RUB,online_shopping,Wildberries,headphones
822,61,117,2025-10-18 09:56:57.788492,27186.35,CNY,utilities,KazWater,water bill
1448,65,182,2025-10-18 10:00:15.978472,7802.1,CNY,online_shopping,Kaspi.kz,TV
2880,89,169,2025-10-18 09:55:19.400601,1245.91,EUR,transport,Kaspi Red Transport,bus ticket
837,35,26,2025-10-18 09:59:55.857305,196337.55,RUB,clothes,H&M,shorts
641,21,184,2025-10-18 09:58:35.596703,3314.57,EUR,online_shopping,Kaspi.kz,smartphone
71,17,153,2025-10-18 09:57:36.722437,155136.15,KZT,clothes,LC Waikiki,hat
2631,71,38,2025-10-18 09:55:10.545891,2364.1,EUR,utilities,Beeline,mobile plan
2412,15,21,2025-10-18 09:55:07.254935,3247.7,EUR,utilities,Beeline,mobile plan
